UNICODE12,Molweight [g/mol],Ringbonds,Alkylatoms,Alkylgroups,Rotatable bonds,Internal H-bonds,Conjugated bonds,Fragments,Alkane,mu_self,hint_self,hb_self,Area,?-moment2,?-moment3,?-moment4,?-moment5,?-moment6,HB-acc_m1,HB-acc_m2,HB-acc_m3,HB-acc_m4,HB-don_m1,HB-don_m2,HB-don_m3,HB-don_m4,Volume,MWeight,E_dielec,#rotbdsmod,Tmult,rbwring,nbr11,mu_self100,hint_self100,hb_self100,n_total,Amine,nbr2u1,nbr2s1,nbr3u1,nbr3s1, nbr2u2u,nbr2s2u,nbr2s2s,nbr3u2u,nbr3s2u,nbr3u2s,nbr3s2s,nbr3u3u,nbr3s3u,nbr3s3s,Kier1,Kier2,n_arom,N,Sumq(e),S_sym,S_crs,H_crs,Hfus_exp[kcal/mol]
GE1QJSR2JRNU,130.19,14,0,0,0,0,1,4,-1,-6.568,-6.758,-0.003,138.98,10.44,0.1,2.24,0.32,0.85,0,0,0,0,0,0,0,0,158.6,130.19,-1.17,0,1.09,7,0,-7.094,-7.556,-0.014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.132653061,0.852071006,0,0,-0.02,0.002166396,0.000846,0.12797,0.65
GBH5QHSYIRNU,130.19,14,0,0,0,0,1,5,-1,-6.228,-6.56,-0.01,145.36,18.77,0.64,4.68,0.85,1.59,0,0.01,0,0,0,0,0,0,159.52,130.19,-2.24,0,1.09,7,0,-6.887,-7.438,-0.019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.132653061,0.852071006,0,0,-0.06,0.002166396,0.002143059,0.33854,1.89
BMDVIIQ43INN,130.19,11,0,0,0,0,7,0,-1,-6.38,-7.364,-0.005,173.6,25.93,3.06,6.84,1.76,2.27,0,0,0,0,0,0,0,0,172.44,130.19,-3.65,0,0,3.5,0,-7.615,-8.543,-0.008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.694214876,2.93877551,0,0,0,0,0.004146663,0.67659,2.51
AWCPC1WA1INN,130.19,11,0,0,0,0,7,0,-1,-6.355,-7.352,-0.025,173.05,27.48,4.24,8.15,2.82,3.19,0,0.01,0,0,0,0,0,0,172.8,130.19,-3.65,0,0.69,3.5,0,-7.605,-8.541,-0.044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.694214876,2.93877551,0,0,0,0.001371388,0.004254888,0.69759,2.22
EQPBNHP2M5NN,130.19,12,0,0,0,0,3,0,-1,-5.704,-6.631,-0.156,163.84,30.89,8.75,13.43,8.63,9.28,0,0.32,0.02,0,0,0,0,0,167.61,130.19,-4.15,0,1.05,6,0,-6.958,-7.955,-0.303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.625,1.777777778,0,0,0,0.002086896,0.005293122,0.8894,3.64
GWBRGQ77OJNN,249.09,6,0,0,6,0,7,2,-1,-8.404,-16.818,-4.827,258.72,91.42,-12.34,109.78,-58.77,228.74,0.03,3.09,0.85,0.11,-0.05,4.57,3.07,1.84,262.98,249.09,-13.49,5.25,0,0,0,-16.536,-21.874,-6.779,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,13.06666667,6.55401662,0,0,-0.01,0,0.01875804,3.67368,8.37
MOUX3TE3KUNN,158.2,11,0,0,2,0,11,2,-1,-4.731,-8.035,-1.62,178.7,72.85,-6.67,61.53,-13.9,71.85,0.01,1.24,0.46,0.09,-0.02,2.51,0.52,0.02,194.74,158.2,-10.77,1.5,0.63,0,0,-8.554,-11.422,-2.794,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.591715976,3.395061728,0,2,0.07,0.001252137,0.014760906,2.71972,3.85
NBJHLJ9UKTNN,158.2,11,2,2,0,0,11,2,-1,-5.904,-8.33,-1.053,197.5,52.55,26.15,55.5,64.93,103.55,0.04,4.19,2.11,0.86,0,0,0,0,200.42,158.2,-8.25,0,0.69,0,0,-8.813,-11.115,-2.024,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.591715976,3.395061728,2,0,-0.02,0.001371388,0.012174426,2.17799,5.36
TWS9DSSRNWNN,238.2,11,0,0,4,0,10,0,-1,-5.959,-10.953,-1.182,244.24,94.69,16.09,76.5,36.65,88.43,0.04,3.71,1.3,0.2,0,0.11,0,0,254.56,238.2,-14.1,3.5,0.15,3,0,-11.35,-15.39,-2.147,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,13.43209877,6.25,0,2,0,0.000298,0.017529017,3.11465,5.5
EF8QUTFBJONN,250.28,12,0,0,4,0,15,2,-1,-6.268,-15.89,-5.818,253.5,129.23,-12.84,165.68,-60.88,305.54,0.05,5.16,1.46,0.27,-0.07,7.47,3.92,1.76,268.42,250.28,-22.05,2.25,0.51,0,0,-16.003,-22.701,-8.845,4,2,0,1,0,1,0,0,0,0,0,0,1,0,0,0,13.43209877,5.76,2,2,-0.02,0.001013635,0.027983641,5.38821,10.6
AUPV4JELMXAN,162.19,6,1,1,3,0,9,2,-1,-6.306,-9.443,-0.859,210.13,58.16,22.29,47.68,41.6,60.21,0.03,3.35,1.03,0.12,0,0.01,0,0,203.88,162.19,-8.47,2.25,0.35,0,0,-9.855,-12.536,-1.501,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,10.08333333,5.612244898,0,0,0.01,0.000696,0.011677359,2.05442,7.92
SXB1U4KYMTAN,162.19,6,1,1,3,0,9,2,-1,-5.755,-9.031,-0.905,202.49,61.26,22.82,49.56,41.34,60.15,0.03,3.21,0.95,0.14,0,0,0,0,205.6,162.19,-10.19,2.5,0.35,0,0,-9.423,-12.169,-1.489,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,10.08333333,5.612244898,0,0,0.02,0.000696,0.011821969,2.09363,4.55
PLAZWH2Q6JNN,162.19,11,0,0,1,0,7,2,-1,-5.939,-10.841,-3.52,184.51,62.74,14.56,77.24,-2.11,150.21,0.03,3.48,1.05,0.17,-0.03,2.53,1.69,0.95,193.33,162.19,-9.58,0.75,0,4,0,-10.845,-14.212,-4.833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.591715976,3.395061728,0,0,0.09,0,0.012828465,2.42949,8.06
GF3ECOJXNXAN,178.19,6,1,1,4,0,9,2,-1,-6.935,-15.181,-5.994,219.26,89.72,-11.71,123.33,-69.96,273.84,0.03,3.69,1.06,0.12,-0.05,5.29,3.67,2.24,214.06,178.19,-12.8,3,0.33,0,0,-14.717,-19.764,-7.79,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,11.07692308,5.671875,0,0,-0.05,0.000656,0.017535557,3.44231,7.22
SHWS8KW6NXAN,178.19,6,1,1,4,0,9,1,-1,-7.195,-15.162,-5.958,216.12,85.1,-1.12,111,-36.36,230.69,0.04,4.18,1.4,0.2,-0.04,4.32,2.88,1.69,213.64,178.19,-12.44,3,0,0,0,-14.776,-19.75,-7.921,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,11.07692308,5.671875,0,0,0,0,0.017887135,3.47972,7.78
HEQH5VN1NXAN,178.19,6,1,1,4,0,9,1,-1,-6.92,-14.781,-5.692,217.7,89.36,-1.65,115.29,-41.5,237.57,0.04,4.13,1.22,0.14,-0.04,4.45,2.99,1.77,214.74,178.19,-12.23,3,0,0,0,-14.502,-19.497,-7.673,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,11.07692308,5.671875,0,0,0,0,0.01848577,3.60376,5.41
VPGBFNCPOXAN,178.19,6,1,1,4,0,9,2,-1,-6.946,-14.782,-5.845,211.36,86.25,2.07,111.22,-31.92,226.22,0.04,4.14,1.34,0.21,-0.04,4.22,2.81,1.63,216.1,178.19,-12.2,3,0.33,0,0,-14.467,-19.416,-7.837,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,11.07692308,5.671875,0,0,0.04,0.000656,0.017978688,3.50931,0.6
MHMATZ9S8JNN,178.19,11,1,1,1,0,7,3,-1,-5.395,-8.779,-1.148,196.05,68.83,24.71,59.04,48.01,73.13,0.03,3.77,1.18,0.2,0,0,0,0,205.75,178.19,-11.03,0.5,0,4.5,0,-9.216,-12.12,-1.869,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9.551020408,4.022160665,0,0,-0.02,0,0.012764523,2.27826,5.62
XSV4FLAJM1NU,178.19,13,0,0,0,0,3,4,-1,-4.166,-6.785,-0.533,174.83,66.22,23.11,50.8,29.19,48.83,0.01,2.06,0.26,0,0,0.08,0,0,197.34,178.19,-11.65,0,0.66,8,0,-7.194,-9.579,-1.017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.32,2.744801512,0,0,0.09,0.001311763,0.010732828,1.87697,1.08
KKFIMLWQMKNN,194.18,6,2,2,4,0,8,0,-1,-6.563,-10.093,-0.892,227.19,69.78,33.74,59.48,53.34,70.25,0.04,4.01,0.96,0.06,0,0,0,0,225.43,194.18,-10.62,2.5,0.64,0,0,-10.602,-13.757,-1.669,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,12.07142857,5.777777778,0,0,0,0.001272013,0.012934978,2.25371,6.05
UB0L5MOYMKNN,194.18,6,2,2,4,0,8,2,-1,-5.857,-9.328,-0.832,218.41,70.39,26.12,54.12,42.2,57.69,0.03,3.14,0.61,0.02,0,0,0,0,229.02,194.18,-10.9,2.5,0.69,0,0,-9.766,-12.792,-1.447,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,12.07142857,5.777777778,0,0,-0.04,0.001371388,0.012399841,2.16745,4.04
HIX2GFPDMKNN,194.18,6,2,2,4,0,8,3,-1,-6.401,-9.972,-0.909,228.5,71.05,37.76,62.99,59.15,76.99,0.04,4.43,1.13,0.08,0,0,0,0,226.86,194.18,-9.76,2.5,1,0,0,-10.484,-13.667,-1.738,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,12.07142857,5.777777778,0,0,0.05,0.00198752,0.013106499,2.28681,7.68
OAE8HW31OYAN,194.18,6,1,1,5,1,9,3,-1,-7.581,-17.771,-8.076,226.59,105.12,-18.98,149.19,-86.71,318.57,0.04,4.2,1.34,0.21,-0.07,7.26,4.66,2.58,223.96,194.18,-14.28,3.75,0,0,0,-17.191,-23.335,-10.782,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,12.07142857,5.777777778,0,0,-0.03,0,0.021925702,4.41718,4.28
LDK73Q334HNU,194.18,6,0,0,6,0,8,2,-1,-7.072,-18.937,-10.246,215.92,122.54,-16.41,196.65,-132.29,467.84,0.05,5.57,1.62,0.2,-0.1,9.52,6.51,3.98,223.39,194.18,-16.92,4,0.31,0,0,-17.884,-24.656,-13.232,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,12.07142857,5.777777778,0,0,0.13,0.000616,0.022916591,4.64546,8.95
HO49IFE43HNN,232.2,6,2,2,3,0,9,2,-1,-6.133,-11.144,-3.041,237.53,66.79,13.99,78.53,33.27,141.01,0.05,4.85,2.33,0.62,-0.02,2.02,1.06,0.38,253.33,232.2,-12.06,2,0.53,0,0,-11.399,-15.055,-4.519,2,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,14.0625,5.557655955,0,2,0.04,0.001053385,0.015709755,2.99959,7.13
VZ52EF4XJNNN,296.27,6,2,2,4,0,11,0,-1,-6.467,-14.678,-4.616,275.75,104.64,-30.7,155.37,-122.66,365.65,0.03,3.47,1.27,0.24,-0.08,8.05,5.39,3.08,298.85,296.27,-17.05,2.75,0.47,0,0,-14.682,-20.234,-6.674,2,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,17.05263158,6.18549346,0,2,0,0.000934,0.021504253,4.19989,9.69
MSNMSOPQU0KN,193.2,6,0,0,5,0,10,4,-1,-7.494,-20.55,-11.332,230.38,128.67,15.47,191.21,-2.08,406.25,0.09,8.95,3.98,1.23,-0.06,6.39,3.77,2.1,230.09,193.2,-19.96,4.5,0,0,0,-19.501,-27.183,-14.785,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12.07142857,6.477508651,0,1,0.06,0,0.027489525,5.43111,6.82
JTGZBTTRKONN,193.2,6,2,2,4,0,9,2,-1,-5.714,-13.421,-4.751,230.16,107.96,34.76,130.37,68.88,216.71,0.08,8.17,3.29,0.79,-0.02,2.5,1.36,0.5,230.06,193.2,-16.72,3,0.31,0,0,-13.431,-18.746,-6.902,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,12.07142857,5.777777778,0,1,-0.02,0.000616,0.021620439,4.08058,7.42
RO17D2V8JONN,253.28,11,1,1,4,0,14,0,-1,-6.215,-16.64,-6.394,262.25,133.21,-16.79,175.59,-68.2,337,0.05,5.04,1.74,0.56,-0.08,8.28,4.47,2.02,272.22,253.28,-25.09,2.25,0.36,0,0,-16.516,-23.556,-9.266,3,2,1,0,0,1,0,0,0,0,0,0,1,0,0,0,13.43209877,5.325443787,1,2,0,0.000716,0.028343864,5.42484,8.09
EMRIRLZFJUNU,132.2,12,0,0,0,0,2,4,-1,-6.753,-7.328,-0.021,160.73,17.96,0.12,4.99,1.17,2.14,0,0.02,0,0,0,0,0,0,172.53,132.2,-2.12,0,0,7,0,-7.626,-8.328,-0.055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.625,1.777777778,0,0,-0.11,0,0.002198387,0.34375,0.53
HAUKZ6PLYHNN,132.2,11,0,0,0,0,6,0,-1,-6.767,-7.659,-0.011,176.35,20.91,4.02,5.85,2.36,2.27,0,0,0,0,0,0,0,0,179.34,132.2,-2.89,0,0.69,4.5,0,-7.907,-8.768,-0.022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.694214876,2.93877551,0,0,0,0.001371388,0.002697191,0.43229,2.97
OOHX32XTIKWG,241.68,8,1,1,3,0,4,5,-1,-5.152,-12.914,-4.771,243.85,110.34,48.96,135.37,90.96,238.67,0.08,8.47,3.64,1.1,-0.02,2.33,1.17,0.42,268.09,241.68,-19.45,2.5,0,5,0,-13.235,-19.081,-7.341,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,12.4567474,5.104166667,0,3,0.17,0,0.02382989,4.50753,6.24
DCPG891XLSNN,208.21,6,0,0,4,0,9,2,-1,-5.699,-12.965,-4.317,218.56,116.31,-17.78,175.17,-122.08,390.88,0.04,4.31,0.8,0.02,-0.09,8.73,5.77,3.41,244.56,208.21,-14.37,3,0.61,0.5,0,-12.993,-17.968,-6.448,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,13.06666667,5.365079365,0,2,0.03,0.001212387,0.019813706,3.81492,7.73
YWNRUVTY0IAN,208.21,6,2,1,6,1,10,4,-1,-7.627,-17.674,-7.638,246.39,102.62,-29.68,158.26,-139.24,407.92,0.03,3.56,1.17,0.16,-0.08,7.7,5.41,3.43,246.3,208.21,-16.7,5,0,0,0,-16.985,-23.004,-9.922,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,13.06666667,7.302469136,0,2,-0.08,0,0.020208091,4.02259,5.5
HV45U3QQOIAN,208.21,6,2,1,6,0,10,3,-1,-7.67,-18.175,-8.212,242.76,106.84,-33.27,183.76,-178.57,510.31,0.04,3.97,1.23,0.16,-0.09,8.94,6.57,4.35,248.06,208.21,-15.52,5,0.29,0,0,-17.358,-23.528,-10.567,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,13.06666667,7.302469136,0,2,-0.03,0.000576,0.020141103,4.03752,1.82
KQKTGDWA6JNN,240.28,11,3,1,1,0,12,0,-1,-6.186,-12.441,-2.811,236.76,98.03,-13.02,145.04,-111.46,354.36,0.03,3.26,0.48,0.01,-0.06,6.13,4.48,2.97,254.48,240.28,-14.73,0.5,0.28,2,0,-12.581,-17.136,-4.261,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12.4567474,4.349112426,0,2,0,0.000557,0.017525561,3.24746,5.22
OR2HEOWYQ2NX,224.21,11,1,1,3,1,9,0,-1,-6.999,-17.726,-8.214,242.76,130.23,30.47,177.55,35.54,316.7,0.09,9.76,3.55,0.63,-0.05,5.25,2.96,1.41,251.53,224.21,-18.03,2.25,0,3,0,-17.457,-24.479,-11.662,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,12.4567474,5.104166667,2,0,0,0,0.027530279,5.3415,6.44
FE95BC7QMVNU,240.21,6,4,1,5,2,10,2,-1,-7.228,-10.794,-0.201,254.37,74.24,-4.82,64.48,-35.23,96.27,0,0.33,0,0,-0.02,2.36,1.44,0.72,262.25,240.21,-10.7,3,0.27,0,0,-11.295,-14.431,-0.811,2,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,15.05882353,6.25,0,2,0.08,0.000537,0.013168889,2.29915,5.22
RKRIOGPHMJNN,317.33,11,2,2,5,0,11,0,-1,-9.309,-15.797,-0.819,305.09,96.53,19.51,65.22,31.1,63.49,0.02,2.44,0.61,0.11,0,0.23,0.02,0,335.57,317.33,-14.2,3.25,0.24,1.25,0,-16.156,-21.33,-1.758,3,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,15.39,6.635204082,0,3,0,0.000477,0.019075567,3.32859,6.65
UIUMK5PT5INN,148.2,6,2,2,2,0,7,2,-1,-6.682,-8.472,-0.095,200.35,39.37,6.6,16.61,8.13,11.49,0,0.44,0.06,0,0,0,0,0,199.26,148.2,-5.63,1.25,0.37,0,0,-8.762,-10.353,-0.185,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,9.090909091,4.132653061,0,0,0,0.000735,0.006916762,1.15465,4.57
WJBELEQ28KNN,164.2,6,3,3,2,1,7,6,-1,-6.573,-9.292,-1.028,199.7,50.55,13.98,39.84,19.69,47.27,0.02,1.97,0.46,0.04,-0.01,0.62,0.23,0.04,206.41,164.2,-6.64,1.25,0,0,0,-9.975,-12.61,-2.261,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10.08333333,3.806228374,0,0,0.01,0,0.012592498,2.32178,0.33
HV1WI51P2HNN,164.2,6,0,0,5,0,7,2,-1,-6.489,-13.324,-4.928,212.37,79.02,-1.2,100.3,-45.7,213.76,0.03,3.18,0.95,0.13,-0.04,4.35,2.91,1.7,208.14,164.2,-10.72,4.25,0.35,0,0,-13.118,-17.455,-6.769,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,10.08333333,5.612244898,0,0,0.01,0.000696,0.016361292,3.22045,4.67
GSW4V10LO0NN,164.2,6,4,4,0,0,8,1,-1,-6.375,-8.532,-0.314,204.05,47.65,22.84,35.91,31.69,37.62,0.02,2.04,0.31,0.01,0,0,0,0,207.69,164.2,-8.1,0,1.24,0,0,-8.982,-11.139,-0.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.08333333,3.395061728,0,0,-0.05,0.002464524,0.00794212,1.32393,4.4
DYV4CRUXO5NN,164.2,6,4,2,1,0,8,0,-1,-6.446,-8.589,-0.297,204.35,46.35,22.3,35.24,30.53,37.68,0.02,2,0.37,0.01,0,0,0,0,208.53,164.2,-6.75,0.5,0.2,0,0,-9.102,-11.332,-0.732,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10.08333333,3.806228374,0,0,0,0.000398,0.008739447,1.46527,4.35
SXQTUJS09INN,180.2,6,3,1,5,0,7,3,-1,-7.48,-15.192,-5.618,224.95,77.45,-10.95,114.02,-74.92,267.42,0.03,3.25,0.93,0.1,-0.05,5.32,3.71,2.28,223.47,180.2,-11.52,4,0.33,0,0,-14.678,-19.329,-7.28,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,11.07692308,5.671875,0,0,-0.01,0.000656,0.015264823,2.99266,6.51
ESL0CZI64HNN,180.2,6,1,1,5,0,7,3,-1,-6.758,-14.635,-5.687,226.03,91.99,-1.19,113.95,-46.68,241.54,0.03,3.75,1.19,0.17,-0.05,4.57,3.1,1.87,221.76,180.2,-12.88,4,0,0,0,-14.233,-19.088,-7.606,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,11.07692308,5.671875,0,0,-0.05,0,0.017842291,3.48965,6.05
PYS0VE52P5NN,196.2,6,4,2,4,0,8,3,-1,-6.235,-9.779,-0.61,241.36,70.43,33.3,56.37,47.69,62.88,0.03,3.28,0.75,0.05,0,0.04,0,0,232.92,196.2,-10.62,3.5,0.69,0,0,-10.232,-13.368,-1.353,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,12.07142857,5.777777778,0,0,0.02,0.001371388,0.012461749,2.15129,6.87
UOK8CEWMMKNN,212.2,6,3,3,5,0,7,0,-1,-7.269,-15.469,-5.718,238.97,97.02,6.85,128.54,-41.03,271.86,0.05,4.85,1.3,0.11,-0.05,4.78,3.28,2.02,244.08,212.2,-13.54,3.5,0.48,0,0,-15.158,-20.458,-7.802,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,13.06666667,5.915,0,0,0,0.000954,0.019284797,3.67982,7.15
OOH0538I5HNN,228.68,6,3,3,4,0,9,2,-1,-7.636,-14.087,-2.991,255.49,78.25,15.36,88.91,22.13,155.23,0.05,4.95,1.94,0.37,-0.02,2.47,1.48,0.66,262.59,228.68,-14.7,2.75,0.17,0,0,-14.264,-18.943,-4.543,2,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,13.06666667,5.915,0,2,-0.01,0.000338,0.018244994,3.407,6.58
SPCXPFH5R5NN,276.74,6,3,1,6,2,12,2,-1,-8.474,-16.608,-4.018,280.81,96.01,8.39,123.53,-14.16,238.15,0.05,5.08,1.84,0.36,-0.04,4.23,2.63,1.44,295.45,276.74,-13.76,4.25,0.36,0,0,-16.746,-22.473,-6.245,2,0,2,0,0,1,0,0,0,0,0,0,1,0,0,0,15.05882353,6.805293006,0,2,0.01,0.000716,0.021967838,4.18903,6.15
CON3ROOR8INN,252.7,9,2,2,4,0,7,2,-1,-7.034,-15.454,-5.443,281.08,102.72,12.93,121.05,8.38,212.81,0.05,5.11,2.11,0.61,-0.04,4.41,2.36,0.93,291.98,252.7,-17.44,2.75,0.27,2.5,0,-15.784,-21.875,-8.469,6,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,13.43209877,5.325443787,3,3,0.04,0.000537,0.025819597,5.03244,5.38
UP39PD9GNINN,228.67,6,1,1,6,0,7,0,-1,-8.137,-16.306,-5.004,259.43,88.74,-7.33,105.94,-52.82,223.65,0.03,3.15,0.91,0.14,-0.04,4.48,3.02,1.79,262.81,228.67,-12.4,5.25,0,0,0,-16.069,-21.34,-6.984,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,13.06666667,6.55401662,0,0,0,0,0.019065373,3.70301,7.66
FUDNNX79KONN,179.22,6,3,2,4,0,8,0,-1,-6.37,-12.416,-3.267,228.08,79.32,14.58,90.59,17.2,156.45,0.04,4.64,1.75,0.37,-0.03,2.86,1.59,0.65,225.06,179.22,-13.12,3.25,0.33,0,0,-12.555,-16.811,-4.805,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,11.07692308,5.671875,0,1,0,0.000656,0.017130999,3.27276,7.18
ZVS2RL6B9INN,179.22,6,3,1,5,0,7,3,-1,-6.358,-11.736,-2.628,227.84,74.92,-2.24,78.25,-7.33,112.74,0.03,2.96,0.86,0.09,-0.03,3.42,1.28,0.23,225.18,179.22,-11.81,4,0.33,0,0,-12.256,-16.43,-4.438,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,11.07692308,5.671875,0,1,-0.05,0.000656,0.018402502,3.55458,4.9
ZWROAOGR6INN,179.22,6,3,3,3,0,7,2,-1,-6.427,-9.446,-0.794,219.01,59.25,24.54,48.98,45.6,64.77,0.03,3.53,1.23,0.18,0,0.02,0,0,226.36,179.22,-10.37,1.75,0.43,0,0,-9.889,-12.549,-1.451,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,11.07692308,5.024221453,0,1,-0.05,0.000855,0.011493432,2.01714,6.24
SBEZRIMTJNNN,179.22,6,3,1,5,0,8,0,-1,-7.008,-12.456,-2.927,227.18,66.85,5.24,80.78,-8.04,151.31,0.04,3.6,1.33,0.21,-0.03,3.18,1.95,0.93,225.53,179.22,-9.33,4.25,0.33,0,0,-12.571,-16.341,-4.316,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,11.07692308,6.453333333,0,1,0,0.000656,0.014108217,2.74136,5.05
VW4LITF5JNNN,179.22,6,3,1,4,0,8,0,-1,-6.974,-10.929,-1.521,222.81,59.75,-4.14,63.97,-27.78,115.29,0.02,1.78,0.44,0.04,-0.03,3.11,1.85,0.86,223.21,179.22,-8.56,3,0.43,0,0,-11.444,-14.687,-2.738,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,11.07692308,5.671875,0,1,0,0.000855,0.013821069,2.61178,4.64
PQUIRCCOJNNN,179.22,6,3,3,3,0,8,2,-1,-6.584,-12.564,-3.49,225.85,73.79,18.44,89.58,24.79,158.54,0.05,4.84,2.09,0.5,-0.03,2.84,1.55,0.59,225.08,179.22,-12.06,2.25,0,0,0,-12.541,-16.505,-4.984,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,11.07692308,5.024221453,0,1,0.04,0,0.014659153,2.86246,5.98
PXE5VL9NJNNN,223.23,11,1,1,4,0,8,3,-1,-6.65,-13.774,-3.844,255.61,99.18,28.5,113.7,43.17,191.29,0.06,6.53,2.56,0.54,-0.03,2.95,1.65,0.65,257.17,223.23,-15.43,2.75,0.28,4.5,0,-13.763,-18.614,-5.608,1,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,12.4567474,6.074380165,0,1,0,0.000557,0.018617331,3.5451,5.69
CBQ3WDGTR3UM,267.24,11,1,1,4,1,10,1,-1,-6.679,-17.686,-7.58,280.29,143.04,28.62,179.58,25.78,310.5,0.09,9.15,3.12,0.49,-0.05,5.33,3.02,1.47,293.3,267.24,-19.62,3,0,3.5,0,-17.806,-25.691,-11.023,5,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,15.39,6.635204082,2,3,0,0,0.029836791,5.74325,7.89
CFGE1JJNTMNN,134.22,6,4,1,3,0,6,0,-1,-7.431,-8.729,-0.003,199.08,22.48,2.9,5.74,1.58,1.95,0,0,0,0,0,0,0,0,195.74,134.22,-3.1,2.75,0.39,0,1,-8.923,-10.02,-0.005,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8.1,4.760330579,0,0,0,0.000775,0.00313369,0.49839,2.68
NT1NL2FEWHNN,134.22,6,4,1,0,0,6,0,-1,-7.101,-8.183,-0.002,187,22.65,2.33,5.71,1.36,1.89,0,0,0,0,0,0,0,0,192.53,134.22,-3.01,0,0.76,0,0,-8.407,-9.379,-0.004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.1,2.93877551,0,0,0,0.001510515,0.003137541,0.49901,2.01
LWVPKS8RYHNN,134.22,6,4,2,1,0,6,0,-1,-7.347,-8.538,-0.008,193.66,22.29,3.43,5.85,2.09,2.15,0,0,0,0,0,0,0,0,194.72,134.22,-3,0.5,0.51,0,0,-8.736,-9.747,-0.016,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8.1,3.408284024,0,0,0,0.001013635,0.002926525,0.46498,2.32
ODZ15WTR1INN,134.22,6,4,4,0,0,6,0,-1,-7.1,-8.227,-0.033,188.76,23.51,5.6,7.71,4.2,3.9,0,0.04,0,0,0,0,0,0,191.01,134.22,-3.29,0,0.69,0,0,-8.43,-9.389,-0.066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.1,2.93877551,0,0,0,0.001371388,0.002969592,0.48151,2.68
